ticker,address,decimals
GEAR,0xba3335588d9403515223f109edc4eb7269a9ab5d,18
alETH,0x0100546f2cd4c9d97f798ffc9755e47865ff7ee6,18
BMDA,0x4236f8aaf2b1f3a28420eb15b8e0ddf63201a95e,18
ORC,0x662b67d00a13faf93254714dd601f5ed49ef2f51,18
st1INCH,0x9a0c8ff858d273f57072d714bca7411d717501d7,18
dst1INCH,0xaccfac2339e16dc80c50d2fa81b5c2b049b4f947,18
BONE,0x9813037ee2218799597d83d4a5b6f3b6778218d9,18
KAP,0x9625ce7753ace1fa1865a47aae2c5c2ce4418569,18
GOG,0x9ab7bb7fdc60f4357ecfef43986818a2a3569c62,18
SDAO,0x993864e43caa7f7f12953ad6feb1d1ca635b875f,18
NEWO,0x98585dfc8d9e7d48f0b1ae47ce33332cf4237d96,18
CARD,0x954b890704693af242613edef1b603825afcd708,18
ETHPAD,0x8db1d28ee0d822367af8d220c0dc7cb6fe9dc442,18
BIT,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,18
ASTO,0x823556202e86763853b40e9cde725f412e294689,18
VXV,0x7d29a64504629172a429e64183d6673b9dacbfce,18
RYOSHI,0x777e2ae845272a2f540ebf6a3d03734a5a8f618e,18
MULTI,0x65ef703f5594d2573eb71aaf55bc0cb548492df4,18
cvxCRV,0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,18
RBN,0x6123b0049f904d730db3c36a31167d9d4121fa6b,18
MIX,0x5d285f735998f36631f678ff41fb56a10a4d0429,18
BLUR,0x5283d291dbcf85356a21ba090e6db59121208b44,18
aEthCRV,0x7b95ec873268a6bfc6427e7a28e396db9d0ebc65,18
SDEX,0x5de8ab7e27f6e7a1fff3e5b337584aa43961beef,18
ARB,0xb50721bcf8d664c30412cfbc6cf7a15145234ad1,18
CAKE,0x152649ea73beab28c5b49b26eb48f7ead6d4c898,18
sDAI,0x83f20f44975d03b1b09e64809b757c47f942beea,18
ZARP,0xb755506531786c8ac63b756bab1ac387bacb0c04,18
aEthUNI,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,18
aEthMKR,0x8a458a9dc9048e005d22849f470891b840296619,18
aEthBAL,0x2516e7b3f76294e03c42aa4c5b5b4dce9c436fb8,18
aEthSNX,0xc7b4c17861357b8abb91f25581e7263e08dcb59c,18
SWETH,0xf951e335afb289353dc249e82926178eac7ded78,18
PEPE,0x6982508145454ce325ddbe47a25d4ec3d2311933,18
WOJAK,0x5026f006b85729a8b14553fae6af249ad16c9aab,18
OETH,0x856c4efb76c1d1ae02e20ceb03a2a6a08b0b8dc3,18
ETH+,0xe72b141df173b999ae7c1adcbf60cc9833ce56a8,18
aEthLDO,0x9a44fd41566876a39655f74971a3a6ea0a17a454,18
wBETH,0xa2e3356610840701bdf5611a53974510ae27e2e1,18
JESUS,0xba386a4ca26b85fd057ab1ef86e3dc7bdeb5ce70,18
GALA,0xd1d2eb1b1e90b638588728b4130137d262c87cae,8
BAD,0x32b86b99441480a7e5bd3a26c124ec2373e3f015,18
crvUSD,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,18
PLEB,0xea81dab2e0ecbc6b5c4172de4c22b6ef6e55bd8f,18
FDUSD,0xc5f0f7b66764f6ec8c8dff7ba683102295e16409,18
wZNN,0xb2e96a63479c2edd2fd62b382c89d5ca79f572d3,8
ETHX,0xa35b1b31ce002fbf2058d22f30f95d405200a15b,18
MNT,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,18
aEth1INCH,0x71aef7b30728b9bb371578f36c5a1f1502a5723e,18
aEthENS,0x545bd6c032efdde65a377a6719def2796c8e0f2e,18
ARKM,0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,18
GHO,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,18
MOG,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,18
aEthRPL,0xb76cf92076adbf1d9c39294fa8e7a67579fde357,18
WLD,0x163f8c2467924be0ae7b5347228cabf260318753,18
aEthFRAX,0xd4e245848d6e1220dbe62e155d89fa327e43cb06,18
HEX,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,8
xETH,0xe063f04f280c60aeca68b38341c2eecbec703ae2,18
SPX,0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c,8
BIFI,0xb1f1ee126e9c96231cc3d3fad7c08b4cf873b1f1,18
LBR,0xed1167b6dc64e8a366db86f2e952a482d0981ebd,18
USDM,0x59d9356e565ab3a36dd77763fc0d87feaf85508c,18
aEthsDAI,0x4c612e3b15b96ff9a6faed838f8d07d479a8dd4c,18
PRISMA,0xda47862a83dac0c112ba89c6abc2159b95afd71c,18
GAINS,0x056c1d42fb1326f57da7f19ebb7dda4673f1ff55,18
BANANA,0x38e68a37e401f7271568cecaac63c6b1e19130b4,18
FXN,0x365accfca291e7d3914637abf1f7635db165bb09,18
METH,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,18
EIGEN,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,18
BEAM,0x62d0a8458ed7719fdaf978fe5929c6d342b0bfce,18
POL,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,18
MEME,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,18
TOKEN,0x4507cef57c46789ef8d1a19ea45f4216bae2b528,9
GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,9
weETH,0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,18
EETH,0x35fa164735182de50811e8e2e824cfb9b6118ac2,18
osETH,0xf1c9acdc66974dfb6decb12aa385b9cd01190e38,18
GYD,0xe07f9d810a48ab5c3c914ba3ca53af14e4491e8a,18
USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,18
sUSDe,0x9d39a5de30e57443bff2a8307a4256c8797a3497,18
aEthcrvUSD,0xb82fa9f31612989525992fcfbb09ab22eff5c85a,18
ezETH,0xbf5495efe5db9ce00f80364c8b423567e58d2110,18
BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,9
RSETH,0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,18
pxETH,0x04c154b66cb340f3ae24111cc767e0184ed00cc6,18
MAVIA,0x24fcfc492c1393274b6bcd568ac9e225bec93584,18
VIRTUAL,0x44ff8620b8ca30902395a7bd3f2407e1a091bf73,18
ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,18
SAVM,0x15e6e0d4ebeac120f9a97e71faa6a0235b85ed12,18
CDCETH,0xfe18ae03741a5b84e39c295ac9c856ed7991c38e,18
rswETH,0xfae103dc9cf190ed75350761e95403b7b8afa6c0,18
PUFETH,0xd9a442856c234a39a81a089c06451ebaa4306a72,18
LOCK,0x922d8563631b03c2c4cf817f4d18f6883aba0109,18
AEVO,0xb528edbef013aff855ac3c50b381f253af13b997,18
DOGWIFHAT,0x8aec4bbdcfb451aa289bfbd3c2f4e34a44ada1be,9
PIXEL,0x3429d03c6f7521aec737a0bbf2e5ddcef2c3ae31,18
OX,0xba0dda8762c24da9487f5fa026a9b64b695a07ea,18
aEthGHO,0x00907f9921424583e7ffbfedf84f92b7b2be4977,18
MAZZE,0x4a029f7bcf33acb03547d8fa7be840347973e24e,18
stataEthUSDC,0x73eddfa87c71addc275c2b9890f5c3a8480bc9e6,6
stataEthPYUSD,0x00f2a835758b33f3ac53516ebd69f3dc77b0d152,6
stataEthUSDT,0x862c57d48becb45583aeba3f489696d22466ca1b,6
stataEthWETH,0x252231882fb38481497f3c767469106297c8d93b,18
stataEthLUSD,0xdbf5e36569798d1e39ee9d7b1c61a7409a74f23a,18
stataEthDAI,0xaf270c38ff895ea3f95ed488ceace2386f038249,18
stataEthcrvUSD,0x848107491e029afde0ac543779c7790382f15929,18
stataEthFRAX,0xee66abd4d0f9908a48e08ae354b0f425de3e237e,18
CSWAP,0xae41b275aaaf484b541a5881a2dded9515184cca,18
DSync,0xf94e7d0710709388bce3161c32b4eea56d3f91cc,18
APU,0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,18
ETHFI,0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,18
NEURA,0x3d1c949a761c11e4cc50c3ae6bdb0f24fd7a39da,18
ZENT,0xdbb7a34bf10169d6d2d0d02a6cbb436cf4381bfa,18
ENA,0x57e114b691db790c35207b2e685d4a43181e6061,18
OMNI,0x36e66fbbce51e4cd5bd3c62b637eb411b18949d4,18
W,0xb0ffa8000886e57f86dd5264b9582b2ad87b2b91,18
USDL,0xbdc7c08592ee4aa51d06c27ee23d5087d65adbcd,18
REZ,0x3b50805453023a91a8bf641e279401a0b23fa6f9,18
ZRO,0x6985884c4392d348587b19cb9eaaf157f13271cd,18
THREE,0xa059b81568fee88791de88232e838465826cf419,9
LSK,0x6033f7f88332b8db6ad452b7c6d5bb643990ae3f,18
USD0,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,18
GURU,0x525574c899a7c877a11865339e57376092168258,18
LBTC,0x8236a87084f8b84306f72007f36f2618a5634494,8
PEIPEI,0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790,18
MOCA,0xf944e35f95e819e752f3ccb5faf40957d311e8c5,18
ATH,0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b,18
AZUR,0x9e6be44cc1236eef7e1f197418592d363bedcd5a,18
USD0++,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,18
DLCBTC,0x20157dbabb84e3bbfe68c349d0d44e48ae7b5ad2,8
deUSD,0x15700b564ca08d9439c58ca5053166e8317aa138,18
DINERO,0x6df0e641fc9847c0c6fde39be6253045440c14d3,18
Neiro,0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee,9
NEIRO,0xee2a03aa6dacf51c18679c516ad5283d8e7c2637,9
ZRC,0xfd418e42783382e86ae91e445406600ba144d162,18
P,0x4c1746a800d224393fe2470c70a35717ed4ea5f1,18
DOGE,0x1121acc14c63f3c872bfca497d10926a6098aac5,18
cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,8
sENA,0x8be3460a480c80728a8c4d7a5d5303c85ba7b3b9,18
BTRST,0x799ebfabe77a6e34311eeee9825190b9ece32824,18
MOODENG,0x28561b8a2360f463011c16b6cc0b0cbef8dbbcad,9
SKY,0x56072c95faa701256059aa122697b133aded9279,18
USDS,0xdc035d45d973e3ec169d2276ddab16f1e407384f,18
sUSDS,0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,18
WCT,0x61cc6af18c351351148815c5f4813a16dee7a7e4,18
kBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,8
scrvUSD,0x0655977feb2f289a4ab78af67bab0d17aab84367,18
MORPHO,0x58d97b57bb95320f9a05dc918aef65434969c2b2,18
USDQ,0xc83e27f270cce0a3a3a29521173a83f402c1768b,6
SHIRO,0xb0ac2b5a73da0e67a8e5489ba922b3f8d582e058,18
beraSTONE,0x97ad75064b20fb2b2447fed4fa953bf7f007a706,18
USDR,0x7b43e3875440b44613dc3bc08e7763e6da63c8f8,6
ANIME,0x4dc26fc5854e7648a064a4abd590bbe71724c277,18
